"player_id","full_name","position","team","gsis_id","season_year","week","nbplays","receiving_yds","receiving_tds","receiving_rec"
"00-0028086","Denarius Moore","WR","OAK","2012102809",2012,8,8,96,1,5
"00-0028086","Denarius Moore","WR","OAK","2012110409",2012,9,10,66,0,4
"00-0028086","Denarius Moore","WR","OAK","2012111104",2012,10,8,90,1,4
"00-0028086","Denarius Moore","WR","OAK","2012111809",2012,11,8,9,0,1
"00-0028086","Denarius Moore","WR","OAK","2012112500",2012,12,4,20,1,1
"00-0028086","Denarius Moore","WR","OAK","2012120211",2012,13,9,31,0,2
"00-0028086","Denarius Moore","WR","OAK","2012120600",2012,14,9,43,0,4
"00-0028086","Denarius Moore","WR","OAK","2012121612",2012,15,10,46,0,5
"00-0028086","Denarius Moore","WR","OAK","2012122301",2012,16,9,12,0,3
"00-0028086","Denarius Moore","WR","OAK","2012123013",2012,17,10,5,1,1
"00-0028263","Andre Holmes","WR","OAK","2012090500",2012,1,1,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,2,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,3,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","2012100100",2012,4,2,7,0,1
"00-0028263","Andre Holmes","WR","OAK","",2012,5,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","2012101406",2012,6,1,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,7,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,8,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,9,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,10,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,11,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","2012112201",2012,12,2,4,0,1
"00-0028263","Andre Holmes","WR","OAK","",2012,13,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,14,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,15,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,16,0,0,0,0
"00-0028263","Andre Holmes","WR","OAK","",2012,17,0,0,0,0
"00-0029129","Rod Streater","WR","OAK","2012091001",2012,1,11,27,1,4
"00-0029129","Rod Streater","WR","OAK","2012091612",2012,2,4,19,0,2
"00-0029129","Rod Streater","WR","OAK","2012092312",2012,3,2,22,0,2
"00-0029129","Rod Streater","WR","OAK","2012093008",2012,4,2,0,0,0
"00-0029129","Rod Streater","WR","OAK","",2012,5,0,0,0,0
"00-0029129","Rod Streater","WR","OAK","2012101400",2012,6,3,24,0,3
"00-0029129","Rod Streater","WR","OAK","2012102109",2012,7,4,41,0,2
"00-0029129","Rod Streater","WR","OAK","2012102809",2012,8,5,9,0,1
"00-0029129","Rod Streater","WR","OAK","2012110409",2012,9,10,54,1,4
"00-0029129","Rod Streater","WR","OAK","2012111104",2012,10,3,11,0,1
"00-0029129","Rod Streater","WR","OAK","2012111809",2012,11,6,26,0,2
"00-0029129","Rod Streater","WR","OAK","",2012,12,0,0,0,0
"00-0029129","Rod Streater","WR","OAK","2012120211",2012,13,5,96,1,3
"00-0029129","Rod Streater","WR","OAK","2012120600",2012,14,7,100,0,4
"00-0029129","Rod Streater","WR","OAK","2012121612",2012,15,6,62,0,5
"00-0029129","Rod Streater","WR","OAK","2012122301",2012,16,5,16,0,2
"00-0029129","Rod Streater","WR","OAK","2012123013",2012,17,5,77,0,4
"00-0029702","Juron Criner","WR","OAK","",2012,1,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","",2012,2,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","",2012,3,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","2012093008",2012,4,3,29,0,2
"00-0029702","Juron Criner","WR","OAK","",2012,5,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","",2012,6,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","2012102109",2012,7,1,0,0,0
"00-0029702","Juron Criner","WR","OAK","2012102809",2012,8,2,0,0,0
"00-0029702","Juron Criner","WR","OAK","2012110409",2012,9,1,0,0,0
"00-0029702","Juron Criner","WR","OAK","2012111104",2012,10,3,26,0,2
"00-0029702","Juron Criner","WR","OAK","2012111809",2012,11,6,23,1,3
"00-0029702","Juron Criner","WR","OAK","2012112500",2012,12,5,23,0,3
"00-0029702","Juron Criner","WR","OAK","2012120211",2012,13,10,26,0,4
"00-0029702","Juron Criner","WR","OAK","2012120600",2012,14,3,24,0,2
"00-0029702","Juron Criner","WR","OAK","",2012,15,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","",2012,16,0,0,0,0
"00-0029702","Juron Criner","WR","OAK","",2012,17,0,0,0,0
"00-0024324","Jason Avant","WR","PHI","2012090907",2012,1,6,27,0,4
"00-0024324","Jason Avant","WR","PHI","2012091604",2012,2,2,33,0,2
"00-0024324","Jason Avant","WR","PHI","2012092309",2012,3,4,38,0,3
"00-0024324","Jason Avant","WR","PHI","2012093012",2012,4,2,30,0,2
"00-0024324","Jason Avant","WR","PHI","2012100701",2012,5,3,34,0,3
"00-0024324","Jason Avant","WR","PHI","2012101404",2012,6,4,21,0,2
"00-0024324","Jason Avant","WR","PHI","",2012,7,0,0,0,0
"00-0024324","Jason Avant","WR","PHI","2012102805",2012,8,8,45,0,4
"00-0024324","Jason Avant","WR","PHI","2012110500",2012,9,9,56,0,6
"00-0024324","Jason Avant","WR","PHI","2012111109",2012,10,2,-1,0,1
"00-0024324","Jason Avant","WR","PHI","",2012,11,0,0,0,0
"00-0024324","Jason Avant","WR","PHI","",2012,12,0,0,0,0
"00-0024324","Jason Avant","WR","PHI","2012120213",2012,13,5,79,0,4
"00-0024324","Jason Avant","WR","PHI","2012120907",2012,14,13,133,0,7
"00-0024324","Jason Avant","WR","PHI","2012121300",2012,15,5,44,0,3
"00-0024324","Jason Avant","WR","PHI","2012122307",2012,16,12,70,0,8
"00-0024324","Jason Avant","WR","PHI","2012123006",2012,17,5,39,0,4
"00-0026189","DeSean Jackson","WR","PHI","2012090907",2012,1,12,77,0,4
"00-0026189","DeSean Jackson","WR","PHI","2012091604",2012,2,8,114,0,7
"00-0026189","DeSean Jackson","WR","PHI","2012092309",2012,3,10,43,0,3
"00-0026189","DeSean Jackson","WR","PHI","2012093012",2012,4,9,99,1,6
"00-0026189","DeSean Jackson","WR","PHI","2012100701",2012,5,8,58,0,4
"00-0026189","DeSean Jackson","WR","PHI","2012101404",2012,6,10,74,0,5
"00-0026189","DeSean Jackson","WR","PHI","",2012,7,0,0,0,0
"00-0026189","DeSean Jackson","WR","PHI","2012102805",2012,8,8,59,0,5
"00-0026189","DeSean Jackson","WR","PHI","2012110500",2012,9,7,100,1,3
"00-0026189","DeSean Jackson","WR","PHI","2012111109",2012,10,8,62,0,5
"00-0026189","DeSean Jackson","WR","PHI","2012111800",2012,11,9,5,0,2
"00-0026189","DeSean Jackson","WR","PHI","2012112600",2012,12,2,9,0,1
"00-0026189","DeSean Jackson","WR","PHI","",2012,13,0,0,0,0
"00-0026189","DeSean Jackson","WR","PHI","",2012,14,0,0,0,0
"00-0026189","DeSean Jackson","WR","PHI","",2012,15,0,0,0,0
"00-0026189","DeSean Jackson","WR","PHI","",2012,16,0,0,0,0
"00-0026189","DeSean Jackson","WR","PHI","",2012,17,0,0,0,0
"00-0026995","Jeremy Maclin","WR","PHI","2012090907",2012,1,16,96,1,7
"00-0026995","Jeremy Maclin","WR","PHI","2012091604",2012,2,1,23,1,1
"00-0026995","Jeremy Maclin","WR","PHI","",2012,3,0,0,0,0
"00-0026995","Jeremy Maclin","WR","PHI","2012093012",2012,4,3,7,0,1
"00-0026995","Jeremy Maclin","WR","PHI","2012100701",2012,5,8,39,0,5
"00-0026995","Jeremy Maclin","WR","PHI","2012101404",2012,6,10,130,1,6
"00-0026995","Jeremy Maclin","WR","PHI","",2012,7,0,0,0,0
"00-0026995","Jeremy Maclin","WR","PHI","2012102805",2012,8,10,33,0,6
"00-0026995","Jeremy Maclin","WR","PHI","2012110500",2012,9,5,28,0,2
"00-0026995","Jeremy Maclin","WR","PHI","2012111109",2012,10,12,93,1,8
"00-0026995","Jeremy Maclin","WR","PHI","2012111800",2012,11,4,0,0,0
"00-0026995","Jeremy Maclin","WR","PHI","2012112600",2012,12,7,55,0,5
"00-0026995","Jeremy Maclin","WR","PHI","2012120213",2012,13,5,38,0,3
"00-0026995","Jeremy Maclin","WR","PHI","2012120907",2012,14,13,104,1,9
"00-0026995","Jeremy Maclin","WR","PHI","2012121300",2012,15,9,73,0,4
"00-0026995","Jeremy Maclin","WR","PHI","2012122307",2012,16,14,116,1,8
"00-0026995","Jeremy Maclin","WR","PHI","2012123006",2012,17,9,22,1,4
"00-0027654","Arrelious Benn","WR","PHI","",2012,1,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012091600",2012,2,8,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012092300",2012,3,3,8,0,1
"00-0027654","Arrelious Benn","WR","PHI","2012093011",2012,4,6,18,0,3
"00-0027654","Arrelious Benn","WR","PHI","",2012,5,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012101401",2012,6,3,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012102103",2012,7,2,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012102500",2012,8,2,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012110409",2012,9,3,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,10,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","2012111803",2012,11,3,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,12,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,13,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,14,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,15,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,16,0,0,0,0
"00-0027654","Arrelious Benn","WR","PHI","",2012,17,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","",2012,1,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","",2012,2,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","",2012,3,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","",2012,4,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","",2012,5,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","2012101404",2012,6,3,18,0,2
"00-0027758","Riley Cooper","WR","PHI","",2012,7,0,0,0,0
"00-0027758","Riley Cooper","WR","PHI","2012102805",2012,8,1,0,0,0
"00-0027758","Riley Cooper","WR","PHI","2012110500",2012,9,3,0,0,0
"00-0027758","Riley Cooper","WR","PHI","2012111109",2012,10,3,24,1,2
"00-0027758","Riley Cooper","WR","PHI","2012111800",2012,11,9,61,0,5
"00-0027758","Riley Cooper","WR","PHI","2012112600",2012,12,3,7,0,1
"00-0027758","Riley Cooper","WR","PHI","2012120213",2012,13,6,31,1,2
"00-0027758","Riley Cooper","WR","PHI","2012120907",2012,14,9,37,0,4
"00-0027758","Riley Cooper","WR","PHI","2012121300",2012,15,9,20,1,3
"00-0027758","Riley Cooper","WR","PHI","2012122307",2012,16,2,18,0,1
"00-0027758","Riley Cooper","WR","PHI","2012123006",2012,17,6,32,0,3
"00-0029435","Damaris Johnson","WR","PHI","2012090907",2012,1,7,10,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012091604",2012,2,7,13,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012092309",2012,3,16,84,0,5
"00-0029435","Damaris Johnson","WR","PHI","2012093012",2012,4,4,17,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012100701",2012,5,2,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","",2012,6,0,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","",2012,7,0,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","",2012,8,0,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","2012110500",2012,9,2,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","2012111109",2012,10,5,32,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012111800",2012,11,7,21,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012112600",2012,12,7,13,0,2
"00-0029435","Damaris Johnson","WR","PHI","2012120213",2012,13,3,13,0,1
"00-0029435","Damaris Johnson","WR","PHI","2012120907",2012,14,9,20,0,2
"00-0029435","Damaris Johnson","WR","PHI","2012121300",2012,15,3,0,0,0
"00-0029435","Damaris Johnson","WR","PHI","2012122307",2012,16,5,25,0,3
"00-0029435","Damaris Johnson","WR","PHI","2012123006",2012,17,7,8,0,1
"00-0019642","Plaxico Burress","WR","PIT","",2012,1,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,2,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,3,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,4,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,5,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,6,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,7,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,8,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,9,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,10,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,11,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","2012112501",2012,12,2,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,13,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","2012120902",2012,14,2,18,0,1
"00-0019642","Plaxico Burress","WR","PIT","",2012,15,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","",2012,16,0,0,0,0
"00-0019642","Plaxico Burress","WR","PIT","2012123003",2012,17,3,24,1,2
"00-0022811","Jerricho Cotchery","WR","PIT","2012090912",2012,1,1,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012091610",2012,2,2,6,0,1
"00-0022811","Jerricho Cotchery","WR","PIT","2012092312",2012,3,1,9,0,1
"00-0022811","Jerricho Cotchery","WR","PIT","",2012,4,0,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012100701",2012,5,1,7,0,1
"00-0022811","Jerricho Cotchery","WR","PIT","",2012,6,0,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012102110",2012,7,1,20,0,1
"00-0022811","Jerricho Cotchery","WR","PIT","",2012,8,0,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012110410",2012,9,4,50,0,4
"00-0022811","Jerricho Cotchery","WR","PIT","2012111200",2012,10,4,22,0,1
"00-0022811","Jerricho Cotchery","WR","PIT","2012111811",2012,11,7,22,0,2
"00-0022811","Jerricho Cotchery","WR","PIT","",2012,12,0,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","",2012,13,0,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012120902",2012,14,1,0,0,0
"00-0022811","Jerricho Cotchery","WR","PIT","2012121611",2012,15,2,28,0,2
"00-0022811","Jerricho Cotchery","WR","PIT","2012122303",2012,16,2,20,0,2
"00-0022811","Jerricho Cotchery","WR","PIT","2012123003",2012,17,3,21,0,2
"00-0027685","Emmanuel Sanders","WR","PIT","2012090912",2012,1,9,55,0,4
"00-0027685","Emmanuel Sanders","WR","PIT","2012091610",2012,2,4,33,0,3
"00-0027685","Emmanuel Sanders","WR","PIT","2012092312",2012,3,4,33,0,3
"00-0027685","Emmanuel Sanders","WR","PIT","",2012,4,0,0,0,0
"00-0027685","Emmanuel Sanders","WR","PIT","2012100701",2012,5,7,22,0,3
"00-0027685","Emmanuel Sanders","WR","PIT","2012101100",2012,6,6,43,0,4
"00-0027685","Emmanuel Sanders","WR","PIT","2012102110",2012,7,2,40,0,2
"00-0027685","Emmanuel Sanders","WR","PIT","2012102808",2012,8,6,56,0,3
"00-0027685","Emmanuel Sanders","WR","PIT","2012110410",2012,9,5,20,1,2
"00-0027685","Emmanuel Sanders","WR","PIT","2012111200",2012,10,8,30,0,2
"00-0027685","Emmanuel Sanders","WR","PIT","2012111811",2012,11,15,82,0,3
"00-0027685","Emmanuel Sanders","WR","PIT","2012112501",2012,12,17,75,0,5
"00-0027685","Emmanuel Sanders","WR","PIT","2012120210",2012,13,6,60,0,5
"00-0027685","Emmanuel Sanders","WR","PIT","2012120902",2012,14,4,36,0,2
"00-0027685","Emmanuel Sanders","WR","PIT","2012121611",2012,15,1,0,0,0
"00-0027685","Emmanuel Sanders","WR","PIT","2012122303",2012,16,1,13,0,1
"00-0027685","Emmanuel Sanders","WR","PIT","2012123003",2012,17,3,28,0,2
"00-0027793","Antonio Brown","WR","PIT","2012090912",2012,1,12,74,0,4
"00-0027793","Antonio Brown","WR","PIT","2012091610",2012,2,12,79,0,7
"00-0027793","Antonio Brown","WR","PIT","2012092312",2012,3,14,87,1,7
"00-0027793","Antonio Brown","WR","PIT","",2012,4,0,0,0,0
"00-0027793","Antonio Brown","WR","PIT","2012100701",2012,5,13,86,0,7
"00-0027793","Antonio Brown","WR","PIT","2012101100",2012,6,13,20,0,4
"00-0027793","Antonio Brown","WR","PIT","2012102110",2012,7,14,96,0,7
"00-0027793","Antonio Brown","WR","PIT","2012102808",2012,8,9,38,0,4
"00-0027793","Antonio Brown","WR","PIT","2012110410",2012,9,3,19,0,2
"00-0027793","Antonio Brown","WR","PIT","",2012,10,0,0,0,0
"00-0027793","Antonio Brown","WR","PIT","",2012,11,0,0,0,0
"00-0027793","Antonio Brown","WR","PIT","",2012,12,0,0,0,0
"00-0027793","Antonio Brown","WR","PIT","2012120210",2012,13,17,58,0,5
"00-0027793","Antonio Brown","WR","PIT","2012120902",2012,14,13,35,1,4
"00-0027793","Antonio Brown","WR","PIT","2012121611",2012,15,16,76,1,8
"00-0027793","Antonio Brown","WR","PIT","2012122303",2012,16,9,97,1,5
"00-0027793","Antonio Brown","WR","PIT","2012123003",2012,17,8,22,1,2
"00-0022414","Malcom Floyd","WR","SD","2012091001",2012,1,6,66,1,4
"00-0022414","Malcom Floyd","WR","SD","2012091611",2012,2,8,109,0,6
"00-0022414","Malcom Floyd","WR","SD","2012092310",2012,3,10,52,0,3
"00-0022414","Malcom Floyd","WR","SD","2012093002",2012,4,3,23,0,2
"00-0022414","Malcom Floyd","WR","SD","2012100711",2012,5,9,108,0,5
"00-0022414","Malcom Floyd","WR","SD","2012101500",2012,6,5,60,0,5
"00-0022414","Malcom Floyd","WR","SD","",2012,7,0,0,0,0
"00-0022414","Malcom Floyd","WR","SD","2012102802",2012,8,7,43,0,4
"00-0022414","Malcom Floyd","WR","SD","2012110100",2012,9,4,48,1,4
"00-0022414","Malcom Floyd","WR","SD","2012111101",2012,10,7,63,1,6
"00-0022414","Malcom Floyd","WR","SD","2012111810",2012,11,7,67,0,4
"00-0022414","Malcom Floyd","WR","SD","2012112508",2012,12,5,65,1,4
"00-0022414","Malcom Floyd","WR","SD","2012120212",2012,13,7,61,0,4
"00-0022414","Malcom Floyd","WR","SD","2012120902",2012,14,8,10,1,3
"00-0022414","Malcom Floyd","WR","SD","2012121609",2012,15,2,39,0,2
"00-0022414","Malcom Floyd","WR","SD","",2012,16,0,0,0,0
"00-0022414","Malcom Floyd","WR","SD","",2012,17,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","2012091001",2012,1,6,4,0,2
"00-0026182","Eddie Royal","WR","SD","2012091611",2012,2,4,18,0,2
"00-0026182","Eddie Royal","WR","SD","2012092310",2012,3,5,7,0,2
"00-0026182","Eddie Royal","WR","SD","2012093002",2012,4,7,16,1,3
"00-0026182","Eddie Royal","WR","SD","2012100711",2012,5,7,31,0,2
"00-0026182","Eddie Royal","WR","SD","2012101500",2012,6,9,22,0,2
"00-0026182","Eddie Royal","WR","SD","",2012,7,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,8,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,9,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","2012111101",2012,10,6,36,0,3
"00-0026182","Eddie Royal","WR","SD","2012111810",2012,11,4,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,12,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,13,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,14,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","",2012,15,0,0,0,0
"00-0026182","Eddie Royal","WR","SD","2012122314",2012,16,7,39,0,3
"00-0026182","Eddie Royal","WR","SD","2012123013",2012,17,6,61,0,4
"00-0026266","Lavelle Hawkins","WR","SD","2012090904",2012,1,4,8,0,2
"00-0026266","Lavelle Hawkins","WR","SD","2012091611",2012,2,4,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,3,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","2012093001",2012,4,1,5,0,1
"00-0026266","Lavelle Hawkins","WR","SD","",2012,5,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,6,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,7,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","2012102803",2012,8,1,7,0,1
"00-0026266","Lavelle Hawkins","WR","SD","",2012,9,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,10,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,11,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,12,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,13,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","",2012,14,0,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","2012121700",2012,15,2,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","2012122300",2012,16,5,0,0,0
"00-0026266","Lavelle Hawkins","WR","SD","2012123005",2012,17,1,42,0,1
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,1,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,2,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,3,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,4,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,5,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,6,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,7,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,8,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","2012110100",2012,9,1,28,0,1
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,10,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,11,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","2012112508",2012,12,3,17,0,2
"00-0027581","Seyi Ajirotutu","WR","SD","2012120212",2012,13,2,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,14,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,15,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,16,0,0,0,0
"00-0027581","Seyi Ajirotutu","WR","SD","",2012,17,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,1,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,2,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,3,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,4,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,5,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,6,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","",2012,7,0,0,0,0
"00-0027912","Danario Alexander","WR","SD","2012102802",2012,8,1,0,0,0
"00-0027912","Danario Alexander","WR","SD","2012110100",2012,9,3,61,0,3
"00-0027912","Danario Alexander","WR","SD","2012111101",2012,10,7,134,1,5
"00-0027912","Danario Alexander","WR","SD","2012111810",2012,11,11,96,2,7
"00-0027912","Danario Alexander","WR","SD","2012112508",2012,12,10,74,0,5
"00-0027912","Danario Alexander","WR","SD","2012120212",2012,13,10,102,0,6
"00-0027912","Danario Alexander","WR","SD","2012120902",2012,14,12,88,2,7
"00-0027912","Danario Alexander","WR","SD","2012121609",2012,15,4,0,0,0
"00-0027912","Danario Alexander","WR","SD","2012122314",2012,16,6,69,1,3
"00-0027912","Danario Alexander","WR","SD","2012123013",2012,17,2,34,1,1
"00-0025431","Sidney Rice","WR","SEA","2012090910",2012,1,9,36,1,4
"00-0025431","Sidney Rice","WR","SEA","2012091608",2012,2,5,33,0,3
"00-0025431","Sidney Rice","WR","SEA","2012092400",2012,3,1,22,0,1
"00-0025431","Sidney Rice","WR","SEA","2012093005",2012,4,7,41,0,4
"00-0025431","Sidney Rice","WR","SEA","2012100707",2012,5,6,67,0,5
"00-0025431","Sidney Rice","WR","SEA","2012101408",2012,6,6,81,1,3
"00-0025431","Sidney Rice","WR","SEA","2012101800",2012,7,4,32,0,2
"00-0025431","Sidney Rice","WR","SEA","2012102807",2012,8,9,55,1,6
"00-0025431","Sidney Rice","WR","SEA","2012110408",2012,9,5,54,1,4
"00-0025431","Sidney Rice","WR","SEA","2012111108",2012,10,7,54,2,2
"00-0025431","Sidney Rice","WR","SEA","",2012,11,0,0,0,0
"00-0025431","Sidney Rice","WR","SEA","2012112507",2012,12,4,49,0,3
"00-0025431","Sidney Rice","WR","SEA","2012120200",2012,13,9,99,1,6
"00-0025431","Sidney Rice","WR","SEA","2012120912",2012,14,5,35,0,2
"00-0025431","Sidney Rice","WR","SEA","2012121610",2012,15,6,76,0,4
"00-0025431","Sidney Rice","WR","SEA","2012122313",2012,16,3,14,0,1
"00-0025431","Sidney Rice","WR","SEA","2012123015",2012,17,1,0,0,0
"00-0026998","Percy Harvin","WR","SEA","2012090901",2012,1,16,84,0,6
"00-0026998","Percy Harvin","WR","SEA","2012091603",2012,2,18,104,0,12
"00-0026998","Percy Harvin","WR","SEA","2012092302",2012,3,16,89,0,9
"00-0026998","Percy Harvin","WR","SEA","2012093003",2012,4,10,22,0,3
"00-0026998","Percy Harvin","WR","SEA","2012100704",2012,5,12,108,1,8
"00-0026998","Percy Harvin","WR","SEA","2012101410",2012,6,19,133,0,11
"00-0026998","Percy Harvin","WR","SEA","2012102101",2012,7,9,37,1,4
"00-0026998","Percy Harvin","WR","SEA","2012102500",2012,8,14,90,1,7
"00-0026998","Percy Harvin","WR","SEA","2012110408",2012,9,11,10,0,2
"00-0026998","Percy Harvin","WR","SEA","",2012,10,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,11,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,12,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,13,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,14,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,15,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,16,0,0,0,0
"00-0026998","Percy Harvin","WR","SEA","",2012,17,0,0,0,0
"00-0027891","Golden Tate","WR","SEA","",2012,1,0,0,0,0
"00-0027891","Golden Tate","WR","SEA","2012091608",2012,2,4,38,0,3
"00-0027891","Golden Tate","WR","SEA","2012092400",2012,3,7,68,2,3
"00-0027891","Golden Tate","WR","SEA","2012093005",2012,4,3,7,0,1
"00-0027891","Golden Tate","WR","SEA","2012100707",2012,5,5,31,1,3
"00-0027891","Golden Tate","WR","SEA","2012101408",2012,6,6,47,0,3
